
Start
14300,200.00,255.95
14400,200.00,257.71
14500,200.00,259.67
14600,200.00,261.66
14700,200.00,263.50
14800,200.00,265.60
14900,200.00,267.32
15000,200.00,269.24
15100,200.00,270.97
15200,200.00,272.72
15300,200.00,274.47
15400,200.00,276.32
15500,200.00,278.07
15600,200.00,279.88
15700,200.00,281.61
15800,200.00,283.29
15900,200.00,285.01
16000,200.00,286.69
16100,200.00,288.39
16200,200.00,290.09
16300,200.00,291.84
16400,200.00,293.56
16500,200.00,295.26
16600,200.00,297.02
16700,200.00,298.74
16800,200.00,300.53
16900,200.00,302.22
17000,200.00,303.92
17100,200.00,305.65
17200,200.00,307.49
17300,200.00,309.20
17400,200.00,310.92
17500,200.00,312.60
17600,200.00,314.25
17700,200.00,315.94
17800,200.00,317.87
17900,200.00,320.17
18000,200.00,322.25
18100,200.00,324.02
18200,200.00,325.74
18300,200.00,327.50
18400,200.00,329.39
18500,200.00,331.34
18600,200.00,333.09
18700,200.00,334.87
18800,200.00,336.79
18900,200.00,338.60
19000,200.00,340.37
19100,200.00,342.20
19200,200.00,343.95
19300,200.00,345.79
19400,200.00,347.63
19500,200.00,349.47
19600,200.00,351.27
19700,200.00,353.08
19800,200.00,354.92
19900,200.00,358.04
End Time: 358.040
